InsertionSort;MergeSort;QuickSort
16747;0.014127;0.527816;130.063336
16748;0.0142;0.848726;131.229171
16749;0.01315;0.598959;131.602827
16750;0.014124;0.585141;129.786506
16751;0.013151;0.550583;129.758893
16752;0.014196;0.53243;130.94439
16753;0.014128;0.547111;129.990738
16754;0.015918;0.580565;129.006092
16755;0.014127;0.889297;128.484887
16756;0.014197;0.625482;128.160742
16757;0.013151;0.595195;128.63461
16758;0.014129;0.528294;128.703746
16759;0.013158;0.557067;132.531228
16760;0.014209;0.58312;129.017646
16761;0.014135;0.584795;129.430609
16762;0.014138;0.538003;132.118266
16763;0.014125;0.533001;129.533558
16764;0.014208;0.544414;134.48395
16765;0.013167;0.531337;136.149441
16766;0.014131;0.535673;129.98953
16767;0.013164;0.529315;132.477566
16768;0.014213;0.566136;128.541743
16769;0.014457;0.573983;129.167915
16770;0.014129;0.564402;131.120283
16771;0.014143;0.529932;128.863345
16772;0.014212;0.52989;131.315619
16773;0.014149;0.531765;130.353489
16774;0.014219;0.535886;127.988024
16775;0.013169;0.530799;129.430085
16776;0.014149;0.533183;129.596849
16777;0.013165;0.532062;131.288891
16778;0.014219;0.584542;130.053376
16779;0.01414;0.577175;132.582069
16780;0.01415;0.61874;130.773878
16781;0.014143;0.553343;131.3056
16782;0.014224;0.545475;131.699863
16783;0.013177;0.581494;129.853313
16784;0.014143;0.566091;134.963975
16785;0.013504;0.549562;134.914081
16786;0.015329;0.53234;134.450845
16787;0.014999;0.532418;132.177932
16788;0.014967;0.531581;132.954772
16789;0.014883;0.534644;132.453028
16790;0.015283;0.584615;133.379669
16791;0.019029;0.638196;130.094043
16792;0.014292;0.574296;128.187118
16793;0.013216;0.530929;126.001003
16794;0.014235;0.549158;129.587674
16795;0.01416;0.577919;129.441318
16796;0.014161;0.566867;126.55389
16797;0.014153;0.665705;131.693957
16798;0.014239;0.657544;133.112771
16799;0.013192;0.938613;130.317833
16800;0.014166;0.641816;132.635266
16801;0.013194;0.680083;131.150637
16802;0.014235;0.590137;132.225188
16803;0.014163;0.542093;127.850038
16804;0.014159;0.712987;132.528515
16805;0.014174;0.837935;127.494583
16806;0.014244;0.551013;131.225612
16807;0.0132;0.529534;131.205332
16808;0.014167;0.530525;130.33022
16809;0.013197;0.66147;130.341929
16810;0.014247;1.031562;129.621351
16811;0.014176;0.902612;132.966573
16812;0.01417;0.565922;132.440207
16813;0.015707;0.535055;131.429833
16814;0.015209;0.532947;132.400836
16815;0.014134;0.528994;130.927131
16816;0.014987;0.530436;133.546567
16817;0.013987;0.532845;133.334205
16818;0.014975;0.571973;133.030826
16819;0.014901;0.589366;132.905133
16820;0.014921;0.627569;130.746028
16821;0.014907;0.531323;130.766735
16822;0.014986;0.530111;132.009639
16823;0.01405;0.622563;130.54911
16824;0.014903;0.769603;129.868647
16825;0.014006;0.531135;129.149926
16826;0.014988;0.536829;131.484728
16827;0.014919;0.579022;131.036658
16828;0.014898;0.580386;130.885967
16829;0.014908;0.617372;129.395266
16830;0.015001;0.53708;127.113548
16831;0.014038;0.544492;130.998032
16832;0.014926;0.554183;132.798307
16833;0.01405;0.593213;131.752137
16834;0.015054;0.639524;130.901047
16835;0.014933;0.53096;135.54473
16836;0.014952;0.530115;134.919574
16837;0.017448;0.887068;133.752121
16838;0.015056;0.640673;127.431831
16839;0.014038;0.572826;134.711513
16840;0.014896;0.571656;130.740661
16841;0.014035;0.530736;132.411075
16842;0.015023;0.543322;131.023831
16843;0.014953;0.558418;132.616306
16844;0.014934;0.632528;133.591315
16845;0.014937;0.610348;129.302984
16846;0.015008;0.546036;131.725979
16847;0.014052;0.541909;134.747466
16848;0.014939;0.529164;129.361053
16849;0.013233;1.004351;133.604273
16850;0.014304;0.652007;131.106693
16851;0.017675;0.578744;130.895257
16852;0.015301;0.529513;132.333504
16853;0.01422;0.559336;125.865962
16854;0.01431;0.529871;133.463749
16855;0.014279;0.883524;131.080281
16856;0.01421;0.724644;129.363677
16857;0.013245;0.597977;134.257072
16858;0.014289;0.530037;133.945246
16859;0.014912;0.528895;132.588679
16860;0.014214;0.528567;135.038905
16861;0.01422;0.533152;131.812751
16862;0.014296;0.534801;131.615946
16863;0.013239;0.828454;132.511901
16864;0.014214;0.760046;135.74628
16865;0.013241;0.532152;129.353287
16866;0.014295;0.53362;130.895367
16867;0.014211;0.586391;133.304129
16868;0.014216;0.592061;128.656762
16869;0.014222;0.647378;132.122049
16870;0.0143;0.557486;131.745335
16871;0.013253;0.586172;130.904834
16872;0.01423;0.545947;133.213662
16873;0.013248;0.5526;132.151982
16874;0.014303;1.007254;130.279548
16875;0.01422;0.604591;133.001647
16876;0.014221;0.591111;131.243578
16877;0.014553;0.603225;130.796283
16878;0.01431;0.575784;134.636517
16879;0.013263;0.571738;136.003224
16880;0.014238;0.55376;132.980156
16881;0.013259;0.530763;129.181789
16882;0.014313;0.536433;134.859261
16883;0.014237;0.530869;132.382464
16884;0.014267;0.530744;133.848097
16885;0.014272;0.532991;130.707089
16886;0.014339;0.568565;130.960851
16887;0.013279;0.587353;130.420834
16888;0.014636;0.722611;129.662396
16889;0.014375;0.601133;131.196751
16890;0.014294;0.595898;133.180826
16891;0.014936;0.533534;130.986473
16892;0.014325;0.529597;133.151842
16893;0.013266;0.536861;130.404731
16894;0.014244;0.536738;135.371658
16895;0.01327;0.530658;133.629121
16896;0.014328;1.231568;130.989543
16897;0.014243;0.586802;137.463916
16898;0.014915;0.531488;131.293239
16899;0.014589;0.530065;131.398382
16900;0.014529;0.554288;134.925926
16901;0.014801;0.531619;128.447993
16902;0.014572;0.532307;130.339248
16903;0.014228;1.022121;129.698522
16904;0.014352;0.630049;131.953871
16905;0.014256;0.542833;133.165152
16906;0.014909;0.533078;130.503494
16907;0.01426;0.572587;133.175119
16908;0.014338;0.588198;132.262571
16909;0.013277;0.542327;131.814721
16910;0.014258;0.529782;133.668335
16911;0.013292;1.012845;134.244093
16912;0.014338;0.603296;132.505676
16913;0.014267;0.535707;130.586391
16914;0.014265;0.532702;131.610833
16915;0.014256;0.532001;130.64665
16916;0.014347;1.022975;131.407966
16917;0.013286;0.63593;132.282255
16918;0.014284;0.53397;136.9146
16919;0.014352;0.531687;130.948121
16920;0.013837;0.858876;133.660746
16921;0.014347;0.789103;133.871064
16922;0.014268;0.540323;131.339426
16923;0.013835;0.66259;134.520665
16924;0.013834;0.588058;136.481488
16925;0.013837;0.971581;134.16859
16926;0.014277;0.675243;133.570415
16927;0.014356;0.531098;130.417252
16928;0.013844;0.997682;130.878312
16929;0.014354;0.730789;131.500784
16930;0.022799;0.534786;134.566166
16931;0.013874;0.600544;132.500176
16932;0.015138;0.592989;129.942269
16933;0.013842;0.569255;133.463524
16934;0.014289;0.580801;131.510938
16935;0.014367;0.55942;134.219026
16936;0.01385;0.553106;132.842476
16937;0.014363;0.533207;135.464248
16938;0.014275;0.533967;131.425741
16939;0.013856;0.532335;134.021022
16940;0.013849;0.990788;132.000828
16941;0.013852;0.685718;131.877452
16942;0.014291;0.59517;134.225797
16943;0.01437;0.560633;136.641804
16944;0.013859;0.649574;132.032873
16945;0.014366;0.576636;134.136131
16946;0.014284;0.671643;132.234932
16947;0.014381;0.576009;137.064137
16948;0.013305;0.532401;134.591914
16949;0.013854;0.550061;132.787775
16950;0.014364;0.574937;132.994314
16951;0.013856;0.588774;131.38729
16952;0.013306;0.704369;131.774227
16953;0.014374;0.537111;131.551901
16954;0.014366;0.543163;133.840355
16955;0.014372;0.535709;135.39679
16956;0.013311;0.589695;133.041758
16957;0.01386;0.532886;133.16901
16958;0.014367;0.537673;134.255792
16959;0.013863;0.558304;136.119914
16960;0.013314;0.581904;135.264259
16961;0.014372;0.596754;131.928585
16962;0.014374;0.553745;134.087853
16963;0.014372;0.533557;132.072214
16964;0.013322;0.551222;132.421767
16965;0.013871;0.912612;133.342235
16966;0.01438;0.705466;135.651413
16967;0.013984;0.561609;133.707057
16968;0.014719;0.533906;134.036498
16969;0.015386;0.548696;133.583659
16970;0.015325;0.536952;131.130255
16971;0.015226;0.613133;130.968736
16972;0.013321;0.576081;131.850271
16973;0.013877;0.581681;135.955538
16974;0.01508;0.540612;134.005315
16975;0.01388;0.766195;133.352391
16976;0.013326;0.603285;132.980714
16977;0.014393;0.902586;136.879407
16978;0.014392;0.536754;136.082337
16979;0.013879;0.990672;135.368327
16980;0.014308;0.632658;135.64053
16981;0.014396;0.58646;135.76191
16982;0.013883;0.5804;132.920732
16983;0.014395;0.802907;128.081256
16984;0.014322;0.714464;136.492922
16985;0.013885;0.54304;133.647949
16986;0.013883;0.540007;133.795584
16987;0.013884;0.533596;134.303773
16988;0.014323;1.050229;130.016363
16989;0.014403;0.710518;133.183563
16990;0.013891;0.535271;132.188628
16991;0.014411;0.535547;132.815935
16992;0.014329;0.578279;134.11165
16993;0.013893;0.551413;131.145631
16994;0.01389;0.543267;134.167025
16995;0.013891;0.535075;134.653084
16996;0.014329;0.535763;134.454256
16997;0.014404;0.558473;132.744033
16998;0.0139;0.580677;134.332519
16999;0.014409;0.595691;134.564021
17000;0.014331;0.5824;133.929324
17001;0.013897;0.552927;135.769395
17002;0.013894;0.538894;134.463227
17003;0.013898;0.542176;133.318538
17004;0.014342;0.535807;134.899757
17005;0.014417;0.535274;131.637814
17006;0.013907;0.535937;137.36916
17007;0.014418;0.665337;133.625262
17008;0.014345;0.595325;137.375794
17009;0.013908;0.680315;134.492963
17010;0.013911;0.540706;132.660913
17011;0.014398;0.558632;132.46992
17012;0.014346;0.545094;130.719476
17013;0.014415;0.544492;133.897638
17014;0.013905;0.536647;137.215748
17015;0.014435;0.538252;133.705157
17016;0.014351;0.535089;131.751387
17017;0.013915;0.972725;132.843176
17018;0.013906;0.739795;134.526406
17019;0.013914;0.566116;131.074712
17020;0.024386;0.546498;137.729631
17021;0.015519;0.540265;135.405523
17022;0.014743;0.600229;134.459039
17023;0.015246;0.542982;133.251604
17024;0.015167;0.537153;133.195152
17025;0.014761;0.536868;135.676295
17026;0.014769;0.537717;134.158236
17027;0.014912;0.589372;133.785094
17028;0.015137;0.611814;133.972958
17029;0.015246;0.595424;129.254931
17030;0.014768;0.563855;131.461744
17031;0.015264;0.592412;134.712846
17032;0.015194;0.549022;134.223965
17033;0.01483;0.692128;132.15059
17034;0.014785;0.897795;129.95171
17035;0.014762;0.571356;134.786716
17036;0.015186;0.579271;132.160821
17037;0.015257;0.599643;131.166064
17038;0.014747;0.571107;132.259308
17039;0.015272;0.534888;132.771642
17040;0.015204;0.553516;133.835136
17041;0.014752;0.576822;135.313012
17042;0.014776;0.65367;137.715422
17043;0.014385;0.588666;138.404148
17044;0.015195;0.535585;135.206229
17045;0.015277;0.74752;137.600801
17046;0.014769;0.592373;132.736592
17047;0.019133;0.565282;137.977488
17048;0.015535;0.613617;133.003723
17049;0.014895;0.537457;133.794708
17050;0.014793;0.54063;136.11432
17051;0.014779;0.535149;138.037885
17052;0.015203;0.5363;137.121506
17053;0.01527;0.543247;131.927948
17054;0.014767;0.542628;136.82044
17055;0.015291;0.800516;133.245994
17056;0.015187;0.581192;132.796755
17057;0.014766;0.630642;134.011023
17058;0.014806;0.584819;133.2407
17059;0.014794;0.571412;133.226976
17060;0.015208;0.958457;135.38659
17061;0.015286;0.691917;133.789996
17062;0.014808;0.556463;132.63617
17063;0.015313;0.539577;133.844978
17064;0.015235;0.539542;137.136538
17065;0.014793;0.538594;133.58285
17066;0.01482;0.98693;138.070154
17067;0.014829;0.68463;135.832717
17068;0.015221;0.570269;132.777431
17069;0.01533;0.546667;131.469389
17070;0.014851;0.554378;135.815737
17071;0.015307;0.540053;136.305165
17072;0.015274;0.819901;130.419522
17073;0.014814;0.787127;135.4558
17074;0.014815;0.538165;138.149439
17075;0.014414;0.586412;137.507297
17076;0.015263;0.593917;133.550954
17077;0.015313;0.64799;133.025391
17078;0.014794;0.606219;137.585653
17079;0.015798;0.590156;136.924334
17080;0.015243;0.570592;131.606617
17081;0.014798;0.549152;136.063415
17082;0.014807;0.541673;135.164068
17083;0.014788;0.53568;134.512059
17084;0.015223;1.031451;135.571986
17085;0.015281;0.712378;134.73393
17086;0.01482;0.588052;131.46593
17087;0.015309;0.661166;134.890503
17088;0.015222;0.549557;137.500977
17089;0.021466;0.539439;137.387023
17090;0.015167;0.536181;132.948315
17091;0.015112;0.5505;133.613583
17092;0.015426;0.536599;136.967602
17093;0.015323;0.538328;137.115146
17094;0.014832;0.592905;139.34638
17095;0.015551;0.695378;136.285963
17096;0.017237;0.550014;134.826964
17097;0.014853;0.549471;137.043099
17098;0.014829;0.537663;136.165069
17099;0.014831;0.536495;136.227786
17100;0.017056;0.536158;136.843349
17101;0.015326;0.537634;136.216337
17102;0.016917;0.541892;135.94721
17103;0.015451;1.017285;136.713727
17104;0.016892;0.660688;135.390466
17105;0.014595;0.619441;137.205527
17106;0.013812;0.585772;131.57538
17107;0.013394;0.572522;136.371597
17108;0.014223;0.554915;135.176885
17109;0.01429;0.536608;133.833628
17110;0.013822;0.53695;132.941262
17111;0.0143;0.541971;136.237424
17112;0.014222;0.541952;135.875921
17113;0.013822;0.538247;137.044819
17114;0.013829;0.537729;133.092957
17115;0.013823;0.589348;133.344434
17116;0.014215;0.585738;136.610921
17117;0.014277;0.840538;138.742855
17118;0.014876;0.595387;135.044745
17119;0.014354;0.535042;135.526038
17120;0.014218;0.656604;136.010857
17121;0.013814;0.582821;137.19178
17122;0.013824;0.587898;136.046073
17123;0.014564;0.596385;136.136534
17124;0.01423;0.580453;134.047444
17125;0.014285;0.637374;132.782554
17126;0.013804;0.596802;137.82342
17127;0.014304;0.579036;137.771191
17128;0.01423;0.578062;134.638181
17129;0.013827;0.579045;136.631428
17130;0.013818;0.55426;135.988984
17131;0.013818;0.595175;135.122349
17132;0.01422;0.582333;134.160994
17133;0.014292;0.783252;137.187478
17134;0.01384;0.539763;133.603059
17135;0.014313;0.535395;136.125654
17136;0.014199;0.708885;134.416127
17137;0.013824;0.866904;137.168737
17138;0.013844;0.697251;138.737255
17139;0.013563;0.558788;136.660572
17140;0.014236;0.546617;135.137767
17141;0.014305;0.741554;136.142929
17142;0.013845;0.537968;135.486299
17143;0.014302;0.536812;135.879825
17144;0.014243;0.536214;136.716594
17145;0.013816;0.542349;134.861206
17146;0.013832;0.56417;135.666236
17147;0.013821;0.536356;135.81224
17148;0.014221;0.593265;138.563255
17149;0.01431;0.701187;137.411361
17150;0.013851;0.629925;138.787063
17151;0.014815;0.536636;135.470772
17152;0.014778;0.534898;136.761683
17153;0.014024;0.562;135.911643
17154;0.014019;0.545094;136.01647
17155;0.014023;0.53683;134.593856
17156;0.014462;0.611764;134.682673
17157;0.014548;0.590031;137.176224
17158;0.014024;0.59573;135.345151
17159;0.014542;0.556354;134.312847
17160;0.014463;0.535535;138.913743
17161;0.014029;0.804697;139.605482
17162;0.014027;0.597491;137.755276
17163;0.014032;0.545485;134.334035
17164;0.014473;0.543997;136.736361
17165;0.01455;0.538153;134.025022
17166;0.014038;0.842516;134.018444
17167;0.014553;0.783538;140.763288
17168;0.014487;0.584093;136.620602
17169;0.014032;0.594011;137.777166
17170;0.014033;0.541116;134.555348
17171;0.014036;0.550773;137.556185
17172;0.014482;0.558676;137.057738
17173;0.014566;0.758312;139.050494
17174;0.014452;0.708084;136.300059
17175;0.015674;0.546408;138.526276
17176;0.015391;0.538234;134.459646
17177;0.014978;1.034302;136.325045
17178;0.014887;0.720122;139.058498
17179;0.019319;0.598345;134.687471
17180;0.017283;0.557809;134.575952
17181;0.019174;0.545138;138.619718
17182;0.014096;0.564055;134.581388
17183;0.017773;0.593498;137.628626
17184;0.014492;0.589544;141.650049
17185;0.01405;0.75829;134.924185
17186;0.01405;0.538459;133.622848
17187;0.014047;0.537394;134.23599
17188;0.014489;0.537646;134.160024
17189;0.014579;0.584054;139.69998
17190;0.014053;0.59206;137.682973
17191;0.014565;0.60566;138.970257
17192;0.014504;0.537479;139.591849
17193;0.014057;0.556691;132.774024
17194;0.014051;0.585625;132.252854
17195;0.014052;0.565217;138.273593
17196;0.014494;0.573621;136.902868
17197;0.016028;0.587286;137.757215
17198;0.014058;0.743878;138.489971
17199;0.014583;0.918388;139.629338
17200;0.014501;0.651483;136.812313
17201;0.014066;0.604021;138.893342
17202;0.014055;0.54022;140.178381
17203;0.014335;0.55199;138.015656
17204;0.01405;0.565109;139.064739
17205;0.014497;0.643418;134.485824
17206;0.014893;0.617653;142.113889
17207;0.015223;0.538425;137.944174
17208;0.0143;0.538238;135.794347
17209;0.01522;0.544652;135.316769
17210;0.01478;0.55693;132.98844
17211;0.014295;0.603903;137.404743
17212;0.014561;0.603734;139.01762
17213;0.014316;0.560425;136.077343
17214;0.014823;0.539384;135.566484
17215;0.015233;0.555883;137.516766
17216;0.014287;0.675238;134.959619
17217;0.015242;0.657478;139.808955
17218;0.014813;0.558533;137.106496
17219;0.014319;0.539528;136.577554
17220;0.018361;1.034729;134.049749
17221;0.015801;0.643313;139.678564
17222;0.01486;0.598419;134.853536
17223;0.015258;0.55536;136.815506
17224;0.014339;0.539973;136.735001
17225;0.015296;0.539559;138.812242
17226;0.014836;0.576631;137.933751
17227;0.014355;0.594457;134.847675
17228;0.014364;0.680138;135.923507
17229;0.014367;0.566237;136.605347
17230;0.01484;0.540784;137.249861
17231;0.015289;0.539382;137.25112
17232;0.014321;0.584485;135.552208
17233;0.01529;0.596243;138.402122
17234;0.014845;0.634164;139.075042
17235;0.014358;0.551546;134.959835
17236;0.014341;0.546165;142.815484
17237;0.014366;0.544815;134.678323
17238;0.014804;0.537792;137.370921
17239;0.015289;0.607703;136.008462
17240;0.014351;1.004148;137.016499
17241;0.015321;0.715142;138.86341
17242;0.019234;0.566506;135.145834
17243;0.014426;0.551622;137.266565
17244;0.015502;0.543994;136.525219
17245;0.014364;0.556186;136.591413
17246;0.014818;0.564235;138.600107
17247;0.016281;0.538256;139.602626
17248;0.014101;0.539617;138.927297
17249;0.014223;0.864522;133.621633
17250;0.013869;0.655815;141.524107
17251;0.013392;0.71935;134.385379
17252;0.01337;0.886653;139.209502
17253;0.013399;0.572858;136.06589
17254;0.013827;0.544588;138.801303
17255;0.014246;0.538644;136.026098
17256;0.013369;0.541414;140.211238
17257;0.014239;0.538787;140.081381
17258;0.013849;0.573928;137.070056
17259;0.013387;0.584262;139.376852
17260;0.013386;0.758395;138.63037
17261;0.017396;0.576651;138.797567
17262;0.013879;0.539831;139.030815
17263;0.014243;0.787167;139.500315
17264;0.013394;1.041813;139.119119
17265;0.014261;0.820477;138.629841
17266;0.01388;0.603407;137.749023
17267;0.013408;0.598998;138.941554
17268;0.014047;0.605803;139.556745
17269;0.013389;0.581752;139.047848
17270;0.013844;0.573591;137.908411
17271;0.014275;0.551932;136.634494
17272;0.013392;0.542604;136.624352
17273;0.014256;0.540235;136.684858
17274;0.013886;0.539769;139.12423
17275;0.018345;0.539007;137.633001
17276;0.016023;0.543705;139.918488
17277;0.014649;0.565332;138.927617
17278;0.015002;0.589904;137.365865
17279;0.015453;0.614328;137.812595
17280;0.022574;0.60223;140.843583
17281;0.015567;0.599974;140.554405
17282;0.015069;0.63344;136.800017
17283;0.014377;0.74106;133.856615
17284;0.013402;0.873198;138.377019
17285;0.013408;0.564815;138.768736
17286;0.013885;0.540686;140.816952
17287;0.014301;0.544936;140.36853
17288;0.013397;1.024496;140.121062
17289;0.01428;0.64665;137.860962
17290;0.01388;0.693028;137.006673
17291;0.013436;0.543627;137.449366
17292;0.013419;0.555719;140.043429
17293;0.013402;0.572624;134.640906
17294;0.013872;0.737166;138.126788
17295;0.014281;0.564805;136.697301
17296;0.01341;0.550003;139.982854
17297;0.014266;0.542102;140.432416
17298;0.01388;0.595424;139.019884
17299;0.013426;0.613958;140.298605
17300;0.013425;0.624147;138.218496
17301;0.013413;0.548523;139.756874
17302;0.013908;0.54268;140.126007
17303;0.014281;0.543104;139.919337
17304;0.01343;0.538093;138.887334
17305;0.014289;0.541772;136.52015
17306;0.013909;0.614807;136.974225
17307;0.013414;0.995015;139.698758
17308;0.01342;0.626467;140.915452
17309;0.013424;0.553065;141.508536
17310;0.01388;0.540761;137.151499
17311;0.014271;0.56296;136.525619
17312;0.013416;0.550907;137.530182
17313;0.016387;0.540532;138.563829
17314;0.013886;1.040504;139.096437
17315;0.013446;0.702103;139.993636
17316;0.013412;0.612694;137.63198
17317;0.01341;0.598398;139.015937
17318;0.013883;0.553008;138.399928
17319;0.014288;0.929249;138.885698
17320;0.013424;1.00292;135.804824
17321;0.014289;0.599786;140.122267
17322;0.013896;0.540437;139.5633
17323;0.013448;0.541976;137.729677
17324;0.013417;0.561366;140.258306
17325;0.013422;0.59573;139.728949
17326;0.013894;0.637304;140.044927
17327;0.014294;0.658957;137.740017
17328;0.018017;0.568823;137.316443
17329;0.018893;0.593536;138.685159
17330;0.018815;0.563028;140.51092
17331;0.016906;0.958857;138.503772
17332;0.013599;0.905549;138.717697
17333;0.014166;0.612643;137.036423
17334;0.014688;0.578234;140.677879
17335;0.014168;0.551884;140.491576
17336;0.013606;0.682437;141.265436
17337;0.014701;0.715034;140.894373
17338;0.014692;0.580739;138.321315
17339;0.014701;0.561018;139.121895
17340;0.013612;0.538948;139.304349
17341;0.014171;0.59487;139.247601
17342;0.015042;0.609627;143.266759
17343;0.014178;0.735931;138.575598
17344;0.013613;0.547052;138.253582
17345;0.014705;0.550134;137.054301
17346;0.014697;0.630185;139.986388
17347;0.014712;0.539768;138.855768
17348;0.013619;0.607263;140.432892
17349;0.014182;0.667974;139.464267
17350;0.014712;0.653366;135.120788
17351;0.014185;0.606745;137.059145
17352;0.013621;0.561464;140.385778
17353;0.014708;0.55742;137.197913
17354;0.014714;0.541242;141.489852
17355;0.014719;0.540295;142.107869
17356;0.013623;0.542978;136.075938
17357;0.014189;0.602159;140.46902
17358;0.014713;0.719285;141.251702
17359;0.014634;0.61591;141.053162
17360;0.013629;0.547415;137.04177
17361;0.01464;0.541509;140.738069
17362;0.014187;0.619147;140.94895
17363;0.013629;0.64782;138.349181
17364;0.01363;0.54271;139.477994
17365;0.013631;0.54071;136.525502
17366;0.014199;1.00772;143.184695
17367;0.014642;0.603996;141.572387
17368;0.013633;0.56416;140.708681
17369;0.01465;0.558293;138.995994
17370;0.014196;0.578855;140.923133
17371;0.013636;0.575467;141.295249
17372;0.013641;0.562403;140.867961
17373;0.013633;0.541274;137.879253
17374;0.014826;0.540598;139.784027
17375;0.014652;0.541898;138.716864
17376;0.013634;0.540934;141.965452
17377;0.014645;0.542731;140.541818
17378;0.014204;0.675739;141.844117
17379;0.013636;0.602342;139.381645
17380;0.013642;0.544653;143.615648
17381;0.013641;0.562556;140.50751
17382;0.015455;0.544456;138.670801
17383;0.015622;0.54809;139.456935
17384;0.014532;0.545358;142.890695
17385;0.015386;0.548076;138.48
17386;0.014208;0.561957;142.323756
17387;0.013647;0.76836;141.795243
17388;0.014399;1.092241;141.294743
17389;0.013652;0.675651;139.238619
17390;0.014219;0.54587;143.103071
17391;0.014665;0.546136;142.618752
17392;0.013654;0.553968;139.749773
17393;0.014663;0.557563;138.459486
17394;0.014215;0.559028;138.89802
17395;0.013657;0.54446;140.007954
17396;0.013655;0.627156;140.187033
17397;0.01366;0.630116;142.174416
17398;0.014235;0.563178;142.693143
17399;0.014673;1.033807;140.080349
17400;0.013659;0.618995;137.582601
17401;0.014678;0.551691;143.506884
17402;0.01422;1.170468;140.35709
17403;0.013655;0.743972;140.281461
17404;0.013665;0.603057;138.505192
17405;0.013665;0.571165;140.326549
17406;0.014695;0.563426;139.346885
17407;0.014691;0.56806;138.457361
17408;0.013668;0.593914;140.445473
17409;0.014675;0.563577;143.365782
17410;0.014231;0.603601;140.854199
17411;0.013665;0.545059;139.507386
17412;0.013672;0.540939;141.641679
17413;0.01367;0.544237;142.918702
17414;0.014688;0.606587;140.049308
17415;0.013671;0.595121;141.224633
17416;0.014775;0.637424;139.99996
17417;0.014685;0.546624;138.691931
17418;0.014679;0.56528;142.938324
17419;0.014693;0.543359;137.4848
17420;0.014766;0.558369;139.040671
17421;0.013675;0.762913;141.310236
17422;0.014684;0.54617;142.294666
17423;0.013677;0.577423;140.194261
17424;0.014773;0.590301;137.496857
17425;0.014674;0.646689;142.79055
17426;0.014692;0.607871;140.836466
17427;0.014686;0.575384;140.942731
17428;0.014774;0.590136;142.772731
17429;0.013672;0.565052;139.81773
17430;0.014694;0.545965;144.224505
17431;0.013684;0.839252;136.908304
17432;0.014778;0.822341;139.879462
17433;0.014694;0.610367;137.05059
17434;0.022376;0.604598;143.534916
17435;0.016401;0.579807;143.664417
17436;0.015819;0.585778;140.511417
17437;0.014658;0.570949;138.545391
17438;0.015504;1.028542;141.489439
17439;0.014597;0.60292;139.746675
17440;0.015591;0.549252;143.547327
17441;0.015704;1.201466;142.394299
17442;0.015507;0.630171;141.049295
17443;0.015495;0.620644;139.538564
17444;0.014764;0.584712;139.46186
17445;0.015011;0.860946;141.71287
17446;0.015416;0.778347;141.11827
17447;0.015533;0.543212;141.227616
17448;0.014999;0.599122;140.234326
17449;0.015526;0.601553;141.637148
17450;0.015416;0.635467;140.322085
17451;0.015002;0.557197;143.443599
17452;0.015011;0.593418;142.310007
17453;0.014988;0.567804;140.262967
17454;0.015461;0.563254;140.170659
17455;0.015522;0.5427;141.136534
17456;0.01837;0.545413;140.078676
17457;0.015571;0.555659;139.568724
17458;0.015418;0.556773;140.519565
17459;0.014997;0.583199;139.024825
17460;0.014946;0.591053;142.766377
17461;0.016056;0.738769;141.680001
17462;0.014711;0.780659;142.800119
17463;0.015515;0.551137;141.945372
17464;0.015105;0.546152;139.204374
17465;0.014574;0.547915;139.910095
17466;0.014568;0.548328;141.82523
17467;0.014576;0.551728;137.949182
17468;0.015096;0.583356;143.086417
17469;0.015552;0.595139;139.82819
17470;0.014592;0.588253;142.677661
17471;0.019632;0.567552;142.612479
17472;0.015209;0.545509;140.363192
17473;0.014605;0.553603;143.497647
17474;0.0146;0.685879;139.788118
17475;0.014599;0.556109;142.184838
17476;0.01516;0.54392;142.468613
17477;0.015546;0.552597;141.626623
17478;0.014599;0.585722;144.563953
17479;0.015545;0.598917;144.215089
17480;0.01512;0.586316;142.980552
17481;0.014628;0.593394;139.77753
17482;0.014629;0.56987;139.621634
17483;0.014684;0.56083;138.51131
17484;0.015163;0.549382;141.090871
17485;0.015564;0.546721;141.909847
17486;0.014656;0.55855;142.180519
17487;0.015613;0.545663;140.870388
17488;0.01517;0.709044;140.187055
17489;0.014621;0.598799;140.342582
17490;0.014631;0.566128;137.809059
17491;0.01472;0.572573;142.640086
17492;0.016048;0.555699;138.475671
17493;0.015622;0.565162;141.617218
17494;0.015132;0.558156;142.026664
17495;0.015663;0.551712;140.920466
17496;0.015552;0.551192;142.772449
17497;0.015131;0.549961;141.583289
17498;0.015117;0.613509;142.101293
17499;0.015111;0.603599;141.454073
17500;0.01554;0.67959;141.271289
17501;0.015652;0.551589;144.499158
17502;0.018012;0.562362;140.106929
17503;0.018199;1.035664;144.089118
17504;0.016694;0.722616;143.181486
17505;0.015411;0.55107;140.675412
17506;0.015164;0.565124;137.165392
17507;0.015772;0.616891;146.264065
17508;0.015808;0.588961;139.638086
17509;0.015651;0.549733;140.276173
17510;0.017129;0.566912;143.890732
17511;0.015707;0.549198;139.127282
17512;0.015593;0.55732;142.388364
17513;0.015178;0.551652;143.958973
17514;0.017086;1.037528;142.83099
17515;0.015184;0.633414;144.723536
17516;0.015566;0.549866;137.001206
17517;0.015654;0.552505;142.264804
17518;0.015452;0.897082;140.598314
17519;0.014856;0.76135;142.546333
17520;0.014771;0.554922;144.106272
17521;0.015013;0.551963;143.324006
17522;0.014317;0.55892;138.062662
